Episode,Cartpole n°1,Cartpole n°2,Cartpole n°3,Cartpole n°4,Cartpole n°5,Cartpole n°6,Cartpole n°7,Cartpole n°8,Cartpole n°9,Cartpole n°10,Cartpole n°11,Cartpole n°12,Cartpole n°13,Cartpole n°14,Cartpole n°15,Cartpole n°16,Cartpole n°17,Cartpole n°18,Cartpole n°19,Cartpole n°20,Cartpole n°21,Cartpole n°22,Cartpole n°23,Cartpole n°24,Cartpole n°25,Cartpole n°26,Cartpole n°27,Cartpole n°28,Cartpole n°29,Cartpole n°30
424,54.39,74.29,48.45,65.9,55.22,62.99,65.68,63.63,74.68,99.33,56.45,80.6,68.43,78.72,61.63,91.13,56.75,74.45,56.76,66.73,53.3,63.95,72.21,68.63,77.49,58.23,89.29,58.11,45.81,53.01
425,54.61,75.28,48.59,65.02,54.94,63.4,65.86,63.69,73.99,99.3,58.13,81.23,68.46,78.68,61.92,92.16,56.78,75.42,56.55,66.31,54.52,64.85,72.58,67.68,79.19,58.19,87.83,58.86,45.82,52.97
426,54.91,75.01,48.09,65.49,55.67,63.24,65.97,62.68,73.91,99.14,59.79,81.92,68.37,78.8,62.53,92.31,57.13,75.32,59.15,65.98,54.45,65.27,73.4,66.45,79.07,58.08,87.24,58.5,45.86,52.36
427,53.85,75.32,46.64,65.14,55.54,62.96,65.92,62.57,74.21,100.95,59.76,83.42,68.27,78.79,64.81,94.41,56.91,75.65,59.28,64.93,55.32,65.98,74.37,66.4,79.69,58.01,87.58,58.11,45.85,52.32
428,54.02,75.45,46.72,65.7,56.28,65.07,64.83,61.01,73.91,99.69,59.26,84.73,68.92,79.05,64.81,95.35,56.73,75.14,59.05,64.89,55.11,67.66,75.02,66.62,79.91,57.95,87.26,58.04,47.93,52.12
429,54.26,75.29,47.58,65.26,56.01,65.52,64.63,60.19,73.84,99.78,59.24,86.33,68.77,79.54,65.56,96.7,57.97,74.01,59.06,63.5,55.68,67.96,76.34,67.09,80.28,58.08,87.47,58.32,47.73,51.35
430,54.43,75.66,48.09,64.58,57.26,66.39,64.74,60.62,75.09,96.64,58.58,84.01,70.57,79.73,66.89,96.37,58.5,72.8,59.02,63.04,53.9,67.63,76.72,68.53,80.9,58.06,88.42,58.41,47.84,50.75
431,55.21,73.76,48.19,64.64,58.32,66.9,64.41,60.98,73.69,94.7,60.35,85.62,70.42,79.63,66.57,95.91,58.57,73.5,58.7,63.57,55.12,67.74,77.21,66.19,81.42,58.06,84.78,58.45,50.04,50.57
432,53.97,72.96,48.98,65.45,58.62,66.72,64.34,60.68,75.84,94.4,59.8,84.7,69.46,79.54,66.51,95.24,58.95,73.45,58.83,63.5,54.79,69.12,76.92,66.28,80.27,57.86,84.82,58.38,50.45,49.8
433,53.69,72.48,49.65,65.84,61.75,66.63,65.48,60.77,76.22,91.89,61.38,83.95,69.85,78.23,65.77,93.15,60.48,74.36,57.57,63.01,54.72,70.1,76.64,67.37,81.22,57.89,83.6,58.44,49.93,48.75
434,53.83,72.32,50.19,65.86,61.76,65.95,65.97,61.48,74.54,94.31,61.55,83.33,69.59,76.81,66.13,91.8,61.57,74.93,57.67,63.28,55.07,70.04,76.77,68.03,81.45,57.86,83.42,58.13,49.74,48.76
435,54.68,69.91,49.9,65.83,61.56,64.54,64.64,62.01,74.68,95.3,61.74,81.06,69.68,76.77,64.73,91.78,62.25,74.27,57.35,63.91,55.05,70.31,76.7,67.78,81.69,57.93,83.64,57.84,49.56,48.41
436,58.7,69.76,50.29,65.79,61.87,63.71,65.28,62.4,74.05,95.43,61.95,80.7,71.06,75.92,64.47,89.42,62.39,74.23,57.24,63.88,55.03,70.27,76.51,67.58,82.11,58.13,83.43,57.46,49.93,48.23
437,58.0,69.32,50.13,66.28,61.6,64.68,67.42,62.33,73.71,92.74,61.96,79.23,71.01,75.89,64.45,87.48,62.32,73.95,55.33,64.37,54.95,70.75,78.14,68.01,80.61,58.73,83.47,57.56,50.48,48.02
438,58.15,67.76,49.36,66.26,62.01,65.5,68.17,63.86,74.1,92.12,62.19,79.32,72.99,75.91,62.67,87.24,62.37,73.51,54.94,64.81,54.56,70.79,77.25,69.54,80.77,58.48,83.69,57.55,50.52,48.47
439,57.97,66.6,48.45,66.71,62.19,67.03,67.9,63.38,73.75,90.81,63.29,79.36,73.77,76.42,62.42,86.78,62.42,73.42,54.78,64.84,54.44,71.37,77.9,71.24,81.72,58.55,83.33,58.18,50.6,48.74
440,57.72,66.59,50.24,66.73,62.14,68.53,66.94,63.45,73.74,90.69,64.67,78.97,75.18,76.49,62.09,86.7,63.28,72.45,54.17,64.54,54.49,71.32,77.98,71.35,81.24,58.42,83.36,58.14,51.08,49.03
441,57.18,67.4,50.11,67.2,62.02,70.09,66.25,63.35,74.78,89.97,65.9,77.05,75.6,76.33,61.56,87.15,62.34,71.62,55.42,64.85,54.11,71.06,77.92,71.54,82.08,57.91,82.79,57.95,51.22,49.23
442,56.84,66.68,51.94,67.15,61.86,71.6,65.53,63.14,77.23,89.14,66.64,76.81,75.6,76.39,61.55,86.52,60.53,71.02,53.95,65.46,53.75,70.48,77.76,71.67,81.84,58.32,82.54,57.95,51.49,49.33
443,56.95,66.48,51.99,67.31,60.69,71.91,64.6,63.76,77.07,88.95,67.45,76.43,75.78,75.43,61.15,85.33,60.95,71.11,53.04,67.09,53.99,68.65,77.57,71.68,81.17,57.57,81.84,57.94,51.45,49.88
444,56.18,66.37,52.13,67.36,60.87,70.52,64.39,63.77,76.93,88.8,68.05,75.59,76.74,74.41,61.13,84.65,61.73,70.18,52.78,67.16,54.15,68.44,76.84,71.97,81.42,57.05,81.23,57.9,50.63,50.11
445,55.44,66.49,51.2,67.17,60.03,71.98,64.85,64.14,77.22,88.26,68.14,76.09,76.86,74.82,60.61,86.4,61.76,69.27,52.5,67.76,54.54,67.57,77.04,72.74,82.04,57.26,80.88,58.11,50.54,50.15
446,55.68,66.81,51.26,66.45,59.78,74.09,65.53,63.51,76.96,87.94,68.01,75.85,77.06,73.44,59.65,85.15,62.92,69.45,52.8,69.37,55.34,67.45,77.08,72.71,82.58,55.96,79.99,59.5,50.03,50.77
447,54.99,68.67,51.13,65.88,59.44,74.0,65.74,63.35,76.64,87.54,68.36,76.27,77.78,73.04,59.76,80.75,63.31,69.48,52.9,68.94,56.06,67.28,77.45,72.87,82.55,55.79,79.8,59.7,50.01,53.02
448,54.93,69.63,51.81,64.33,58.91,76.78,66.36,62.21,75.37,87.55,68.94,76.16,78.54,72.74,59.47,81.16,63.08,69.71,51.96,68.6,56.78,66.87,76.09,72.44,82.47,55.64,80.05,61.07,50.28,54.32
449,55.14,67.99,51.83,63.33,58.51,77.2,65.74,62.09,75.13,87.49,68.53,76.45,79.09,72.92,59.04,80.15,63.36,70.52,51.97,70.21,57.25,65.31,76.04,72.07,81.83,55.59,80.67,61.04,50.4,55.48
450,55.16,68.16,52.67,63.35,58.15,77.02,66.12,61.04,75.02,90.04,68.42,76.53,78.74,72.31,59.43,79.92,63.47,67.62,51.99,70.22,57.25,63.88,75.43,71.95,81.69,54.07,79.98,61.33,50.48,56.67
451,55.19,67.92,51.97,62.84,58.96,78.59,66.22,60.75,73.74,89.05,67.94,75.07,78.87,72.26,59.43,79.69,64.44,68.35,52.8,71.22,57.42,63.32,75.33,69.23,82.22,56.11,80.08,61.38,50.66,57.9
452,54.69,68.64,52.75,62.74,57.48,79.17,66.74,62.27,73.25,88.65,67.68,75.96,79.86,71.87,59.99,78.41,65.19,68.89,52.68,71.2,57.78,61.1,74.74,69.69,82.79,56.08,78.81,61.13,50.48,59.55
453,54.23,67.44,53.06,63.0,58.34,78.51,66.24,63.72,71.73,87.48,67.51,75.9,80.04,72.21,60.02,78.4,65.21,69.24,54.13,71.82,57.8,60.31,73.32,69.73,83.61,56.53,78.34,61.65,50.64,59.87
454,53.44,67.21,53.59,64.67,58.46,78.33,67.06,64.03,71.56,87.36,67.22,77.51,81.47,70.24,61.18,79.2,64.73,70.88,55.03,71.11,57.96,58.74,72.3,69.61,83.15,57.03,75.5,62.46,50.9,62.72
455,53.68,67.06,53.67,64.22,59.88,78.37,66.36,64.28,70.8,84.99,67.35,77.66,81.01,69.93,63.98,77.88,65.35,69.87,55.38,71.06,58.32,59.36,71.58,69.03,82.6,57.0,74.06,63.04,50.19,63.04
456,54.64,67.18,53.13,63.49,59.53,79.18,65.86,64.73,72.14,85.12,68.79,77.77,80.71,70.2,64.31,78.05,65.39,69.52,57.25,69.81,57.94,59.71,71.6,70.22,82.55,55.35,74.45,63.56,50.29,63.48
457,55.04,65.16,51.93,65.23,60.6,77.08,65.73,64.57,72.15,84.95,70.13,76.65,80.59,67.74,64.52,78.04,65.13,69.65,58.21,69.91,57.86,59.71,72.0,70.37,81.1,55.38,74.08,64.25,49.96,61.69
458,54.98,64.37,52.13,65.7,60.42,77.09,66.84,63.82,72.65,84.78,69.71,77.0,80.71,67.73,64.85,76.2,64.52,69.44,56.03,69.88,58.89,59.48,72.55,69.66,81.9,55.28,75.45,64.08,50.83,61.92
459,53.15,65.42,52.24,65.71,59.54,75.33,66.98,64.41,74.3,85.84,70.32,76.79,80.72,66.73,66.08,75.51,64.21,69.24,56.38,70.93,59.7,59.97,70.36,68.74,83.09,54.87,74.61,64.15,50.87,62.05
460,52.57,64.86,51.92,66.08,59.07,76.46,67.11,64.75,78.04,84.84,71.57,76.05,80.65,66.02,65.33,74.72,64.11,69.25,56.65,71.3,60.97,60.44,71.15,67.68,83.1,55.28,74.79,64.33,50.93,62.42
461,52.5,64.71,51.77,64.51,59.5,76.35,66.26,63.87,77.83,85.35,71.68,75.36,80.66,64.5,64.92,74.72,64.14,69.04,56.48,72.85,62.41,60.45,70.91,67.91,83.43,56.57,75.48,64.9,52.23,62.35
462,52.38,63.51,51.71,65.25,58.86,76.37,66.65,63.51,77.72,84.32,72.82,75.53,80.61,64.49,64.75,74.03,63.51,68.73,56.07,72.26,61.52,60.59,71.9,67.93,83.42,57.03,77.2,64.94,52.37,62.04
463,53.23,64.48,50.81,63.07,59.61,75.71,64.99,62.59,77.63,83.0,74.92,78.29,77.38,62.8,64.11,75.72,64.31,69.32,56.19,72.08,62.31,60.78,72.88,66.76,83.93,57.19,77.29,65.03,53.88,62.79
464,53.62,65.52,50.85,63.14,59.71,75.91,64.51,62.66,75.61,84.31,75.58,79.01,78.19,62.93,63.93,75.54,64.72,69.16,57.68,71.84,62.42,60.76,73.89,66.72,83.56,57.26,76.81,65.04,54.78,62.93
465,53.67,65.58,51.31,62.46,59.7,76.07,64.28,63.09,75.12,84.73,77.12,79.01,77.96,62.66,63.97,75.29,64.99,68.67,57.62,71.91,62.56,60.37,74.42,66.48,82.9,57.18,75.17,65.12,55.15,62.17
466,52.46,65.46,52.51,62.07,58.85,75.88,63.83,63.69,74.24,84.4,77.75,80.65,79.36,62.58,64.3,75.25,66.33,67.41,57.68,72.96,63.76,60.45,74.79,66.57,82.84,57.85,75.25,65.49,54.74,62.08
467,52.49,65.58,52.41,61.03,59.02,76.01,63.83,63.95,73.72,85.5,78.61,81.27,79.14,62.23,64.26,76.35,67.37,67.3,56.86,73.47,63.89,60.69,76.93,66.53,82.54,57.66,75.08,65.24,54.58,62.96
468,51.73,66.19,52.04,61.64,59.34,75.93,63.54,65.99,73.82,85.51,78.88,82.67,79.46,62.3,64.12,76.78,65.82,66.94,56.88,73.67,64.04,61.63,76.5,66.01,81.6,57.15,76.44,66.95,54.39,62.52
469,51.54,65.49,52.54,63.44,58.68,76.14,64.54,65.89,74.14,85.01,79.46,84.39,79.81,60.72,64.27,76.84,64.66,66.99,56.57,73.19,63.96,60.49,76.65,65.74,79.82,57.16,75.82,66.92,54.84,62.53
470,51.17,65.48,52.69,64.33,57.95,76.18,64.63,65.86,75.12,83.59,79.57,85.31,79.28,60.72,65.15,76.84,65.01,66.88,56.7,73.53,64.5,59.68,76.43,65.73,78.37,57.28,75.48,69.39,54.36,61.99
471,51.17,64.43,52.81,64.18,56.65,76.3,65.71,66.43,75.03,83.5,79.56,85.08,80.33,60.68,65.16,76.75,64.9,66.87,58.33,72.31,64.65,59.5,76.01,65.29,79.12,57.58,75.25,69.81,54.61,62.14
472,51.42,63.73,52.9,65.18,56.41,75.73,66.15,67.4,75.06,83.79,79.35,85.12,79.05,61.34,65.26,78.23,63.77,65.47,58.2,71.33,64.44,61.16,74.23,64.15,78.88,58.15,75.27,69.69,56.88,61.02
473,50.32,63.51,52.93,65.57,56.43,74.78,66.72,67.5,75.87,83.53,79.71,86.5,78.57,61.48,65.2,77.18,63.68,64.89,59.27,70.59,64.41,61.4,74.66,63.5,78.49,58.29,75.55,69.22,56.86,60.25
474,50.16,61.69,52.96,66.75,56.12,71.28,68.49,67.52,77.63,83.89,80.88,86.13,77.98,60.74,64.7,77.88,66.27,62.27,59.83,69.36,64.94,61.53,73.07,63.17,78.68,57.58,75.84,68.58,57.42,60.99
475,50.43,61.62,52.75,66.76,56.38,70.99,67.75,67.4,79.24,84.96,82.0,86.31,78.36,62.07,63.92,76.44,65.45,63.18,60.65,70.88,63.84,62.74,71.7,62.77,78.43,57.0,76.89,68.46,57.72,60.97
476,50.48,61.67,52.85,66.85,56.2,70.69,67.82,67.63,79.66,83.76,81.48,85.53,77.34,62.5,64.27,76.99,65.26,62.46,60.99,69.83,65.83,63.17,71.2,62.86,77.95,56.95,75.99,68.61,59.1,60.91
477,50.69,60.07,52.96,67.73,56.16,69.03,68.46,67.43,79.54,83.78,81.83,84.34,76.2,61.62,63.24,75.78,64.19,61.45,61.33,68.99,66.04,63.69,72.58,62.67,76.58,56.41,75.8,68.87,60.44,60.0
478,50.76,58.19,52.14,69.1,57.01,69.42,68.46,68.18,79.55,82.61,81.32,85.81,73.79,61.27,62.77,75.53,65.35,60.11,63.65,67.98,66.75,64.18,72.83,62.45,76.53,56.8,75.04,68.02,61.46,60.33
479,47.85,59.1,52.09,69.53,57.08,67.73,69.4,68.58,78.62,82.33,81.7,85.88,74.04,59.99,64.04,74.67,65.53,60.01,63.8,67.36,67.5,64.03,71.93,62.72,75.27,55.88,75.1,68.04,61.51,61.12
480,49.65,59.48,52.04,69.83,58.04,69.77,69.57,68.6,78.23,81.68,81.48,86.12,73.63,58.21,64.22,75.09,65.46,59.4,64.26,68.34,68.25,64.03,71.54,63.07,74.89,54.93,74.38,68.44,61.49,61.32
481,49.65,60.43,52.14,71.75,59.1,70.77,69.44,68.47,78.2,81.62,81.59,86.46,72.06,56.51,65.58,75.19,66.25,59.24,64.1,70.02,68.05,65.1,71.91,62.96,74.32,54.72,74.27,67.03,61.37,61.34
482,48.61,61.84,51.05,72.91,59.36,71.27,69.52,68.35,77.9,81.11,81.47,85.69,71.0,56.23,66.17,75.03,66.17,58.89,63.01,70.03,68.83,66.07,72.14,63.06,74.54,54.49,74.45,66.71,60.96,61.2
483,48.69,62.08,50.58,72.98,60.1,71.32,69.84,67.98,77.06,78.26,81.54,85.78,72.95,56.9,66.35,74.04,64.46,59.07,62.35,68.28,69.53,66.58,74.4,63.16,75.57,54.65,74.56,67.26,61.0,60.95
484,48.68,59.93,50.75,74.65,61.36,71.48,71.99,67.92,77.64,78.14,81.56,85.63,72.69,55.72,66.08,75.1,64.55,56.88,61.22,68.1,68.75,66.76,74.41,62.95,76.14,53.45,74.45,65.69,60.3,63.82
485,48.47,59.82,50.76,75.48,61.54,71.74,72.08,67.9,76.18,78.65,81.13,85.53,73.21,56.02,65.86,77.45,64.76,56.49,61.56,68.76,66.98,67.5,74.84,62.81,76.11,53.23,74.23,66.06,60.34,64.37
486,47.9,59.91,50.7,74.12,61.52,72.58,72.77,67.85,75.74,79.04,79.38,85.14,72.83,56.18,64.04,75.99,64.9,54.99,60.17,69.05,66.67,68.28,75.1,65.87,75.82,54.04,72.56,66.28,60.46,64.41
487,49.37,59.95,50.78,72.76,61.44,72.07,73.32,67.55,73.93,78.44,77.56,83.38,73.36,56.28,65.09,76.22,64.15,55.02,60.24,68.49,65.2,69.75,75.12,65.65,75.72,54.13,69.76,66.85,60.51,66.5
488,49.51,58.01,50.39,73.37,61.33,72.55,74.25,67.34,73.68,77.17,78.35,83.72,71.96,56.31,63.85,77.38,64.32,55.03,59.23,66.46,64.43,69.86,75.05,66.76,75.66,57.69,69.67,69.1,60.74,67.07
489,49.68,58.67,50.37,73.83,61.79,72.21,75.0,67.58,72.88,75.29,77.32,82.13,71.67,56.74,64.05,77.9,63.78,55.08,58.85,69.37,63.96,67.73,75.05,66.64,75.52,58.53,68.64,68.92,60.44,68.32
490,48.95,58.79,50.99,73.13,61.85,73.41,75.36,67.46,72.77,72.63,77.24,81.52,69.53,56.7,64.38,77.97,64.01,55.05,58.9,70.22,64.07,67.13,75.0,66.28,75.3,58.79,68.38,67.86,58.02,69.11
491,48.56,59.37,51.5,72.69,61.95,73.15,75.53,67.55,72.03,73.87,76.93,79.92,70.4,55.48,64.88,77.35,63.58,55.06,58.9,69.12,64.36,66.59,74.49,65.12,73.81,57.59,67.41,68.54,57.5,70.29
492,48.65,61.15,51.2,71.51,62.03,73.13,75.44,67.67,71.19,73.14,76.71,80.26,70.84,55.27,64.99,77.39,62.32,55.49,59.3,69.56,64.32,65.28,73.22,64.97,73.04,57.42,67.41,68.94,57.48,70.69
493,48.97,61.69,51.32,71.95,61.69,72.94,75.06,67.62,72.58,72.29,76.82,79.92,71.44,54.44,63.8,77.02,63.46,56.12,60.33,69.67,64.35,65.4,72.75,64.72,72.51,56.19,66.35,67.98,57.18,71.32
494,48.96,61.58,52.04,69.75,62.4,72.93,75.89,67.56,72.35,72.7,76.1,78.61,71.67,53.12,64.73,77.03,64.9,58.02,60.17,69.85,64.23,66.55,72.67,65.99,73.11,55.29,65.34,68.09,57.34,71.93
495,48.48,61.11,52.22,70.03,62.71,70.8,74.85,67.29,72.37,73.25,76.4,79.38,71.87,52.72,66.53,75.66,64.83,58.09,60.63,70.09,65.64,66.16,72.57,66.69,72.94,55.24,65.29,67.47,56.5,72.6
496,47.61,60.78,53.03,70.13,62.48,71.11,72.32,66.94,70.73,74.12,75.07,79.31,71.92,51.3,67.45,74.75,65.14,57.81,60.38,70.05,65.55,65.53,72.72,67.38,71.78,56.27,62.82,67.76,58.04,72.38
497,47.58,60.55,52.95,70.12,62.25,71.24,72.52,66.91,70.64,74.46,74.49,78.47,71.3,51.39,67.76,74.56,64.74,59.0,59.57,70.49,64.51,66.07,72.36,68.01,71.83,55.35,61.49,67.5,58.21,71.72
498,47.5,61.17,53.44,70.46,62.44,71.46,72.46,66.75,71.48,74.34,74.3,78.43,69.97,52.19,67.8,73.9,65.47,58.83,59.06,71.76,64.38,67.19,72.5,68.09,71.59,54.77,60.77,67.26,58.87,71.39
499,47.17,61.26,54.23,70.25,62.05,71.23,71.61,65.91,71.6,74.0,74.16,78.45,69.19,52.19,65.87,73.7,66.39,58.87,59.13,71.43,64.48,66.84,72.41,67.23,71.25,53.59,59.06,67.11,62.0,71.78
500,47.22,61.12,54.65,71.32,62.05,71.59,72.54,65.63,71.35,74.87,73.89,77.65,69.43,52.13,67.03,74.0,65.02,58.38,60.06,69.96,65.49,66.75,72.98,67.14,71.35,53.47,58.35,66.06,62.88,72.03
501,47.17,62.17,55.89,71.62,62.11,72.36,72.81,66.25,70.56,73.75,73.69,78.55,69.32,52.79,66.61,74.31,65.2,58.57,59.84,69.74,65.37,66.49,73.25,67.18,70.16,53.29,55.4,65.68,63.19,72.91
502,49.98,62.21,60.74,72.27,62.21,77.16,76.6,69.06,71.58,74.69,78.42,81.25,74.17,57.52,69.02,77.49,64.57,58.24,59.53,73.31,69.85,69.36,78.12,71.35,74.15,58.11,55.64,70.36,67.23,77.5
503,50.28,62.27,65.58,72.27,65.18,81.96,81.47,72.42,71.42,77.4,81.57,86.12,75.81,62.14,73.79,81.93,64.42,62.68,59.5,77.68,73.5,74.11,82.92,76.1,77.91,62.65,56.25,74.47,71.85,82.38
504,54.79,62.32,70.42,75.07,69.96,86.84,84.31,76.84,72.78,82.2,86.18,90.76,80.49,64.14,76.66,86.74,64.51,67.3,59.03,80.31,78.28,78.92,87.46,80.67,81.73,66.97,60.56,79.05,75.88,86.94
505,59.04,66.89,74.58,78.62,74.57,91.66,88.85,79.62,76.63,86.87,90.8,94.89,85.05,68.2,80.87,91.02,64.37,71.69,59.42,85.1,83.11,83.77,91.69,85.3,86.1,71.14,65.12,83.24,80.62,90.95
506,63.82,71.52,79.46,80.41,79.45,95.59,91.92,83.99,80.06,91.44,95.56,97.84,89.56,72.24,85.65,95.85,63.92,75.96,64.29,89.7,86.73,88.5,96.36,90.07,90.91,75.34,69.24,88.02,85.08,95.66
507,68.61,76.02,84.13,84.93,84.12,100.36,96.59,88.8,83.77,96.34,99.3,101.88,93.58,76.17,89.17,100.0,68.57,79.8,68.31,93.92,91.43,93.08,100.31,94.94,95.25,79.55,74.12,92.72,89.07,100.48
508,73.47,80.9,88.7,88.3,88.93,104.81,101.34,93.33,88.5,101.04,103.64,106.73,97.78,80.7,94.04,104.74,73.05,84.4,72.41,98.4,96.18,96.67,104.71,99.57,98.7,83.95,79.03,97.52,93.75,104.9
509,78.31,85.8,93.12,93.04,93.4,109.53,104.03,98.13,93.02,104.67,107.32,111.58,101.44,85.52,98.11,109.32,77.87,88.87,77.28,102.86,100.36,100.92,109.18,104.21,102.25,87.18,83.65,101.3,98.56,109.29
510,83.02,90.66,97.76,97.78,98.22,113.57,108.58,102.72,97.6,107.15,112.12,116.0,106.04,90.22,102.09,113.02,82.66,93.65,82.11,106.14,104.77,105.7,112.99,109.1,106.32,91.56,88.55,104.8,103.19,114.05
511,87.91,95.27,102.57,102.63,102.8,118.25,113.31,105.05,102.16,110.8,116.9,120.74,110.6,95.01,106.89,117.75,87.22,97.23,86.65,110.25,109.39,110.01,117.16,113.51,109.57,94.66,92.46,108.76,108.07,118.92
512,92.67,100.14,106.9,107.21,107.29,122.91,118.15,109.81,105.73,113.81,119.64,125.5,115.34,99.89,111.6,122.0,90.34,101.84,91.43,115.13,113.13,114.78,119.86,117.5,113.73,99.51,96.52,112.18,112.79,123.59
513,97.53,104.75,111.57,112.05,112.06,126.94,122.91,112.91,109.83,118.67,124.45,129.11,118.25,104.68,116.33,125.4,95.19,106.45,96.31,119.53,117.55,119.58,124.44,121.73,118.51,104.12,101.21,117.02,117.56,128.37
514,102.28,108.95,116.34,116.89,116.83,131.38,127.82,116.13,114.52,122.86,128.57,133.93,123.08,109.57,120.73,128.02,98.25,111.33,100.68,123.08,121.55,123.71,128.15,124.97,123.38,108.95,105.93,120.44,121.91,133.18
515,107.06,113.0,120.4,121.31,121.08,136.28,131.9,119.15,118.32,126.94,133.26,137.29,127.31,113.49,125.48,132.82,102.66,116.19,105.44,127.72,126.14,127.96,132.91,128.0,128.12,113.41,110.48,124.5,125.65,137.4
516,111.96,117.83,124.23,125.72,125.92,140.98,134.78,123.73,122.4,131.61,137.84,141.48,130.86,118.22,130.18,137.45,106.92,121.09,109.87,132.13,129.9,132.81,137.41,131.89,132.69,118.16,114.79,126.66,129.96,141.43
517,116.76,122.5,128.01,129.98,130.74,145.74,139.47,127.76,127.26,136.08,141.95,145.77,135.73,121.73,134.68,140.82,111.54,125.76,114.68,136.76,134.55,135.88,141.49,136.72,136.26,122.97,119.54,130.54,134.79,144.32
518,121.49,126.49,131.09,134.78,135.54,150.4,143.66,131.95,132.11,140.97,146.73,150.12,140.48,125.48,139.19,145.39,116.04,130.15,119.24,141.2,139.42,139.07,145.48,141.44,140.24,127.71,123.9,135.04,139.51,149.2
519,126.21,131.02,135.67,139.56,140.39,155.25,147.05,136.18,136.79,145.5,151.11,154.72,145.03,130.19,143.96,149.21,120.68,135.03,123.92,145.84,144.28,143.09,150.03,146.29,144.6,132.55,128.72,139.04,144.37,153.61
520,130.93,135.56,140.52,144.33,144.88,160.08,151.11,141.02,141.51,148.58,153.53,158.97,149.88,135.0,147.76,153.04,125.51,139.91,128.05,150.73,148.96,147.86,153.83,150.3,149.02,137.39,133.4,143.91,149.17,157.36
521,135.67,140.39,145.3,149.09,148.54,164.25,153.99,145.85,146.2,152.97,158.33,162.49,154.16,139.6,152.07,157.18,130.39,144.56,131.88,155.39,153.6,152.58,156.36,155.15,152.68,140.79,138.01,148.56,154.02,161.58
522,140.5,145.06,149.93,153.56,153.16,168.3,158.64,150.69,150.92,157.38,162.8,167.2,158.69,143.32,156.48,160.3,135.23,149.4,136.27,160.24,157.97,155.9,160.44,159.43,156.81,145.24,142.64,152.98,158.77,165.6
523,144.82,149.93,154.82,158.27,157.9,173.04,161.57,153.79,153.9,162.21,167.61,171.37,163.34,147.27,160.94,163.53,139.91,154.3,140.83,165.12,162.4,159.91,165.2,164.15,161.3,150.06,147.4,155.64,161.72,169.96
524,149.45,153.61,159.54,162.87,161.37,177.93,164.6,158.56,158.02,165.8,172.4,176.0,168.21,150.84,164.71,166.99,144.59,159.0,145.63,169.9,166.08,164.74,170.02,168.93,165.45,154.93,151.51,159.68,166.59,173.48
525,154.11,157.51,163.66,167.66,165.79,182.3,169.21,163.0,162.7,170.5,175.27,180.1,172.77,155.64,169.18,170.77,148.99,162.11,150.53,174.76,169.74,168.56,174.5,173.32,168.47,159.65,156.27,163.77,171.15,178.27
526,158.2,162.33,166.82,171.81,169.7,187.08,174.0,167.8,167.56,173.9,178.42,184.18,177.64,160.3,172.55,174.96,153.4,166.73,152.75,179.59,174.54,172.51,178.47,178.1,173.26,164.31,161.0,168.55,175.91,183.09
527,162.24,166.82,171.7,176.68,174.34,191.32,178.24,172.68,171.72,176.89,183.15,187.55,182.44,165.18,175.16,177.7,158.24,170.9,157.32,184.42,178.43,176.69,182.26,182.68,177.45,169.13,164.68,173.44,180.73,187.86
528,166.71,171.58,176.5,180.84,178.45,194.02,183.02,177.37,176.46,181.23,188.01,190.89,186.61,169.75,179.69,181.59,162.95,175.81,162.16,188.82,183.29,179.86,186.42,187.0,182.06,173.78,168.62,178.05,183.47,192.46
529,171.16,175.99,180.37,185.68,182.87,198.43,187.88,182.17,181.23,186.01,192.88,193.88,191.34,174.09,183.65,185.12,166.53,180.7,166.78,193.7,187.37,184.43,189.9,191.33,186.57,178.51,173.31,182.63,188.01,197.31
530,175.51,179.82,184.69,190.43,186.22,202.41,192.58,186.22,184.87,190.85,197.76,198.35,194.44,178.79,186.2,189.9,170.89,185.53,171.66,198.3,192.19,189.18,194.36,194.18,190.73,183.4,177.24,187.44,192.34,202.01
531,179.47,184.46,189.01,195.17,189.48,206.34,197.48,189.75,189.64,195.74,200.29,201.53,199.29,183.65,190.95,194.55,175.72,189.62,176.53,202.57,195.08,193.51,198.61,198.57,194.97,188.26,181.65,192.22,194.79,206.61
532,184.27,189.08,192.43,198.82,193.31,211.19,202.35,194.38,192.2,200.51,204.5,204.26,203.82,188.53,195.64,199.37,179.94,194.37,181.22,207.41,199.46,196.55,203.2,203.12,199.01,193.1,185.89,197.04,198.84,210.96
533,188.38,193.98,196.47,203.29,194.45,215.82,205.69,198.75,196.62,205.34,207.27,209.05,208.12,193.26,200.27,204.27,183.12,197.53,186.04,212.21,204.13,200.35,208.05,206.79,202.57,197.95,190.78,201.72,203.52,215.67
534,192.05,198.82,200.74,208.03,199.13,220.71,209.87,201.98,201.39,207.41,211.71,213.64,211.67,198.1,204.45,209.16,186.68,201.74,190.76,216.51,208.36,204.89,211.91,210.5,207.05,202.58,195.65,206.58,208.3,220.38
535,195.34,203.67,205.59,212.8,203.35,225.34,214.15,206.34,206.15,211.16,216.38,218.46,216.45,202.92,208.46,214.02,190.47,206.57,195.62,220.69,213.22,209.51,216.54,215.22,211.31,207.38,200.29,211.43,212.87,225.14
